"blog_slug","city_slug","blog_wordcount","city_page","primary_keyword","recommendation"
"immediate-steps-to-take-after-a-car-accident-in-philadelphia-pa","philadelphia","1014","/car-accident-help-philadelphia","car accident help philadelphia pa","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-philadelphia-pennsylvania","philadelphia","1013","/car-accident-help-philadelphia","car accident help philadelphia pa","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-phoenix-arizona-1782152238845","phoenix","1032","/car-accident-help-phoenix","car accident help phoenix az","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-phoenix-arizona-1782384361270","phoenix","1030","/car-accident-help-phoenix","car accident help phoenix az","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-phoenix-arizona-1782660224253","phoenix","1030","/car-accident-help-phoenix","car accident help phoenix az","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-phoenix-arizona","phoenix","1033","/car-accident-help-phoenix","car accident help phoenix az","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-phoenix-az-1781820958366","phoenix","1030","/car-accident-help-phoenix","car accident help phoenix az","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-phoenix-az-1781903582708","phoenix","1031","/car-accident-help-phoenix","car accident help phoenix az","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-phoenix-az-1783373968975","phoenix","1031","/car-accident-help-phoenix","car accident help phoenix az","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-phoenix-az","phoenix","1032","/car-accident-help-phoenix","car accident help phoenix az","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-portland-oregon-1781508516967","portland","1019","/car-accident-help-portland","car accident help portland or","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-portland-oregon-1781871014045","portland","1016","/car-accident-help-portland","car accident help portland or","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-portland-oregon-1782318255863","portland","1020","/car-accident-help-portland","car accident help portland or","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-portland-oregon-1783026679388","portland","1021","/car-accident-help-portland","car accident help portland or","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-portland-oregon-1783058232741","portland","1017","/car-accident-help-portland","car accident help portland or","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-portland-oregon-1783850001846","portland","1018","/car-accident-help-portland","car accident help portland or","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-portland-oregon","portland","1021","/car-accident-help-portland","car accident help portland or","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-raleigh-nc","raleigh","1029","/car-accident-help-raleigh","car accident help raleigh nc","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-raleigh-north-carolina-1780677065870","raleigh","1028","/car-accident-help-raleigh","car accident help raleigh nc","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-raleigh-north-carolina-1781347091343","raleigh","1029","/car-accident-help-raleigh","car accident help raleigh nc","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-raleigh-north-carolina-1782660028761","raleigh","1028","/car-accident-help-raleigh","car accident help raleigh nc","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-raleigh-north-carolina-1782855815842","raleigh","1029","/car-accident-help-raleigh","car accident help raleigh nc","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-raleigh-north-carolina","raleigh","879","/car-accident-help-raleigh","car accident help raleigh nc","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-sacramento-ca","sacramento","1019","/car-accident-help-sacramento","car accident help sacramento ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-sacramento-california-1782972481416","sacramento","1019","/car-accident-help-sacramento","car accident help sacramento ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-sacramento-california","sacramento","1020","/car-accident-help-sacramento","car accident help sacramento ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-antonio-texas-1783700829997","san-antonio","1061","/car-accident-help-san-antonio","car accident help san antonio tx","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-antonio-texas-1783746996507","san-antonio","1058","/car-accident-help-san-antonio","car accident help san antonio tx","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-antonio-texas","san-antonio","905","/car-accident-help-san-antonio","car accident help san antonio tx","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-diego-ca-1782769200487","san-diego","1062","/car-accident-help-san-diego","car accident help san diego ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-diego-ca-1783442025177","san-diego","1060","/car-accident-help-san-diego","car accident help san diego ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-diego-ca","san-diego","1063","/car-accident-help-san-diego","car accident help san diego ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-francisco-ca","san-francisco","1059","/car-accident-help-san-francisco","car accident help san francisco ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-francisco-california","san-francisco","1057","/car-accident-help-san-francisco","car accident help san francisco ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-jose-california-1780940040387","san-jose","1061","/car-accident-help-san-jose","car accident help san jose ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-jose-california-1782336576101","san-jose","1064","/car-accident-help-san-jose","car accident help san jose ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-jose-california-1783339827913","san-jose","1060","/car-accident-help-san-jose","car accident help san jose ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-jose-california-1783404958656","san-jose","1060","/car-accident-help-san-jose","car accident help san jose ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-san-jose-california","san-jose","1062","/car-accident-help-san-jose","car accident help san jose ca","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-seattle-wa-1782972228118","seattle","1020","/car-accident-help-seattle","car accident help seattle wa","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-seattle-wa-1783889851715","seattle","1020","/car-accident-help-seattle","car accident help seattle wa","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-seattle-wa","seattle","1018","/car-accident-help-seattle","car accident help seattle wa","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-tampa-fl-1783231732229","tampa","1019","/car-accident-help-tampa","car accident help tampa fl","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-tampa-fl","tampa","1019","/car-accident-help-tampa","car accident help tampa fl","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-tampa-florida-1781215608432","tampa","1020","/car-accident-help-tampa","car accident help tampa fl","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-tampa-florida-1781715394932","tampa","1018","/car-accident-help-tampa","car accident help tampa fl","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-tampa-florida","tampa","1018","/car-accident-help-tampa","car accident help tampa fl","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-tucson-arizona-1782471314061","tucson","1019","/car-accident-help-tucson","car accident help tucson az","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-tucson-arizona-1782836786379","tucson","1016","/car-accident-help-tucson","car accident help tucson az","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-tucson-arizona","tucson","1019","/car-accident-help-tucson","car accident help tucson az","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-tulsa-oklahoma-1781936708290","tulsa","1021","/car-accident-help-tulsa","car accident help tulsa ok","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-tulsa-oklahoma-1782555347113","tulsa","1019","/car-accident-help-tulsa","car accident help tulsa ok","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-tulsa-oklahoma-1783113227663","tulsa","1018","/car-accident-help-tulsa","car accident help tulsa ok","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-tulsa-oklahoma","tulsa","1020","/car-accident-help-tulsa","car accident help tulsa ok","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-virginia-beach-va-1781970597748","virginia-beach","1063","/car-accident-help-virginia-beach","car accident help virginia beach va","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-virginia-beach-va-1782454547069","virginia-beach","1059","/car-accident-help-virginia-beach","car accident help virginia beach va","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-virginia-beach-va-1782752190447","virginia-beach","1062","/car-accident-help-virginia-beach","car accident help virginia beach va","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-virginia-beach-va","virginia-beach","1062","/car-accident-help-virginia-beach","car accident help virginia beach va","differentiate_angle"
"immediate-steps-to-take-after-a-car-accident-in-washington-dc","washington","1040","/car-accident-help-washington","car accident help washington dc","differentiate_angle"
"indianapolis-in-claims-adjusters-your-guide-to-navigating-car-accidents","indianapolis","906","/car-accident-help-indianapolis","car accident help indianapolis in","differentiate_angle"
"indianapolis-indiana-car-accident-laws-a-comprehensive-guide","indianapolis","906","/car-accident-help-indianapolis","car accident help indianapolis in","differentiate_angle"
"indianapolis-indiana-car-accident-laws-and-regulations","indianapolis","904","/car-accident-help-indianapolis","car accident help indianapolis in","differentiate_angle"
"indianapolis-indiana-car-accident-laws-what-you-need-to-know-1782166048652","indianapolis","905","/car-accident-help-indianapolis","car accident help indianapolis in","differentiate_angle"
"indianapolis-indiana-car-accident-laws-what-you-need-to-know","indianapolis","905","/car-accident-help-indianapolis","car accident help indianapolis in","differentiate_angle"
"indianapolis-indiana-understanding-state-and-local-laws-for-car-accidents","indianapolis","905","/car-accident-help-indianapolis","car accident help indianapolis in","differentiate_angle"
"injuries-after-a-car-accident-in-san-antonio-texas-what-you-need-to-know","san-antonio","1060","/car-accident-help-san-antonio","car accident help san antonio tx","differentiate_angle"
